Auckland,Harbourside,Total,Total,NA,NA,NA,NA,NA,NA,NA,NA,397.5,244.1666667,401.4285714,301.5,334.5,348.125,306.3636364,365,391.6666667,NA,528.8461538,609.5454545,554.4444444,641.0416667,561.875,475.3571429,510.1923077,430.78125,571.5909091,592.65625,529.1666667,461.3157895,410,433.6764706,475,462.2747253,515.125,560.1666667,518.8297872,515.6956522,559.6226415,586.7889908,515.406746,507.9929577,517.3832593,510.9597581,506.7559524,494.246988,502.5094595,498.5501316,513.4051053,500.855814,472.9880478,505.8994253,458.2559794,449.1758242,444.1747573,465.6491803,455.8477509,491.8690909,483.2833333,495.087108,475.1206647,486.6250852,488.4632768,480.0479233,491.4160477,479.9896296,492.33241,516.8110561,482.8793566,510.0884146,509.835184,470.0386777,441.8020179,448.1592269,446.1569892,436.167147,449.6727097,472.6528499,470.3354801,471.4985163,431.1629073,476.892891,509.875,465.6202532,467.678125,492.7063584,463.4701493,501.598513,473.4472222
Auckland,Herne Bay/St Marys,Total,Total,231.25,220.847619,251.8849558,242.1290323,248.0756303,279.3772381,254.6354167,275.2040816,264.2273913,295.3783784,268.1182796,279.8598131,284.009009,325.9471901,342.0703125,330.490566,298.5347826,327.7447552,312.6387097,332.0921986,337.1574074,309.4117647,317.1702128,351.2066116,320.25,303.9859155,380.751634,393.0189655,340.2878788,358.7958333,378.1333333,346.1340206,365.3333333,382.0731707,404.8695652,432.8301887,427.7927928,444.3043478,544.3693694,439.694876,451.1398601,423.0785124,424.0378788,425.7980769,409.2735043,454.6785714,436.6083916,465.0035461,405.3418803,441.5381944,454.3129771,416.4347826,459.2213115,473.9075221,457.991453,445.4895833,469.4036697,505.1438849,447.9988372,489.2844828,477.6209677,517.8493151,495.7971014,502.5954198,518.7681159,542.3206107,497.8333333,513.7398374,553.8983051,542.8543307,512.9069767,542.0952381,607.2815534,554.6153846,539.8290598,560.7317073,522.7777778,479.7793103,532.9323308,566.7307692,584.1818182,573.1021898,573.6363636,595.8269231,558.627451,573.8888889,561.0740741,547.4731183,578.6283186
Auckland,Hillsborough,Total,Total,174.3046875,183.6231884,198.6746988,201.0909091,202.0526316,216.9210526,215.6565657,230.0757576,234.0340909,240.9347826,240.5952381,253.2272727,273.5483871,284.271028,279.5765766,283.7755102,278.0736,280.3229167,266.0530973,274.6907216,276.7,271.322314,266.1940299,247.7380952,269.3181818,263.5,263.7837838,255.234375,265.6296296,262.9009009,264.6428571,257.5049505,262.3753425,262.496,268.1007752,274.0082645,294.2318841,287.6744186,302.7,295.1666667,325.6083333,326.9291339,311.4414414,344.7368421,326.0162602,320.6779661,325.0423729,312.7066116,312.5206612,323.2169811,313.2539683,340.1181102,336.1214953,336.4727273,334.2173913,356.2727273,349.1981132,358.28125,337.3358209,360.3571429,350.04,390.1044776,382.5877193,368.317757,384.7288136,370.8057554,394.1363636,385.8636364,392.4576271,391.8224299,419.6956522,386.3217391,448.214876,410.6111111,422.7118644,434.2631579,440.6818182,446.7153285,445.8029197,436.1009174,428.2592593,464.0495868,461.1404959,450.3043478,474.84,490.0606061,474.0471698,495.8114754,509.9528302
Auckland,Kingsland,Total,Total,179.6875,168.452381,205.9183673,205.6756757,191.1923077,213.5267857,218.0597015,239.4482759,236.3333333,240.8333333,262.0769231,252.8461538,278.9259259,284.4827586,299.3859649,280.7352941,290.2103896,290.3676471,280.9294872,261.1111111,307.6219512,274.3670886,271.8518519,278.6666667,281.5638298,276.955,272.402439,280.5063291,283.6046512,291.7105263,290.3658537,268.3561644,272.9716981,295.4927885,308.3333333,307.6458333,310.9895833,340.1204819,348.7765957,348.2094595,353.6363636,360.5813953,362.7403846,360,374.3368421,382.8571429,345.4166667,378.28125,375.9210526,385.8247423,367.1686747,392.0121951,389.7468354,384.7863248,411.8181818,364.6923077,409.8333333,383.2,401.3529412,408.1707317,420.7446809,414.53125,455.625,397.0786517,392.4038462,439.0275229,400.7943925,446.9142857,403.6666667,450.625,434.9462366,444.7402597,447.5568182,474.4324324,475.8333333,561.5701754,513.7623762,491.4938272,476.6818182,504.3076923,516.2025316,508.9010989,508.3125,532.3026316,489.2207792,572.826087,525.4736842,501.1369863,550.4117647
Auckland,Kohimarama,Total,Total,267.3676471,298.3870968,299.9117647,325.7272727,325.6962025,303.984375,297.5,329.9264706,312.739726,321.1666667,330.7142857,365.3676471,362.4375,367.8313253,332.260274,369.9,345.9836066,376.5909091,372.3125,365.5764706,372.8551948,384.125,351.3483146,362.7906977,391.835443,345.6875,352.7325581,348.6516854,353.5882353,380.1785714,374.8876404,375.2298851,384.2708333,394.4427083,372.4193548,424.4086022,414.9350649,410.1052632,458.6931818,513.9130435,520.9029126,434.8469388,432.2613636,439.1358025,451.6197183,462.6170455,403.0821918,486.25,487.1835443,480.8735632,446.0219118,509.4880952,497.25,504.3678161,514.5596923,485.2948718,522.5625,537.3333333,480.6989247,568.2467532,604.8101266,542.7011494,536.2380952,599.5136986,568.6986301,534.5394737,588.8571429,540.1587302,551.097561,574.3292683,602.9365079,569.0666667,659.3243243,598.6507937,583.0519481,564.2857143,666.2931034,590,667.9861111,664.5735294,588.7951807,626.5873016,603,696.4473684,706.969697,648.4415584,629.4615385,675.25,776.75
Auckland,Lynfield,Total,Total,201.0784314,223.5882353,209.516129,209.5166667,212.4603175,216.0441176,226.3630137,238,253.5,265.4222222,257.1917808,269.765625,272.3295455,294.4594595,280.2903226,295.6,282.8125,293.2,293.0973451,276.3291139,281.2365591,268.9354839,262.4141414,267.3406593,259.0588235,254.5982143,261.9655172,248.5057471,249.0514019,270.7045455,266.6860465,256.0215054,255.164881,254.8,272.0792079,265.5697674,275.8615385,281.9047619,295.6,291.0740741,319.0322581,319.8571429,319.9325843,316.8518519,322.8289474,340,326.4731183,319.1764706,312.9315068,320.2574257,316.8404255,318.5285714,332.9268293,317.7692308,345.7027027,321.0344828,344.5824176,351.1847826,350.1376147,356.6666667,368.4146341,391.8137255,372.1123596,344.8809524,369.3981481,351.7647059,357.3,368.9615385,368.6036036,384.4252874,387.2631579,400.505618,368.4852941,400.3370787,411.25,410.8552632,418.6363636,404.1770833,404.8850575,440.9090909,431.0842105,429.7336449,450.5154639,436.3626374,452.2205882,452.0324675,474.8181818,477.4117647,509.6105263
Auckland,Meadowbank,Total,Total,195.3589744,220.9852941,198.1594203,205.48,209.1190476,206.8395062,202.5806452,213.3,213.125,253.828125,250.4375,251.1267606,299.2647059,289.1176471,287.5,313.362069,285.5538462,278.9857143,282.3295455,290.1935484,282.260274,300.2898551,285.7954545,263.9506173,243.9375,260.44,274.25,274.9264706,284.8600935,268.45,275.4761905,281.0483871,268.7393162,280.1630435,296.1413043,282.6724138,307.5568182,319.7530864,324.4637681,315.4605263,338.5894737,356.9390244,344.3033708,340.8717949,337.8666667,377.6666667,327.0481928,348.7179487,324.3650794,342.6869792,336.4285714,355.7534247,382.4,335.9620253,379.265625,377.5925926,376.0714286,403.4883721,386.1428571,390.4347826,406.8634375,429.5108696,415.7746479,396.0958904,403.0555556,413.8068182,396.9230769,399.7492208,401.7948718,426.2903226,454.9480519,439.5588235,480.8088235,439.6142857,429.382716,419.1,466.25,485.2205882,496.0119048,423.7234043,471.3068182,448.828125,461.4354839,484.140625,485.2941176,488.3448276,525.6338028,527.1276596,528.630137
Auckland,Mission Bay/Orakei,Total,Total,244.8583333,262.824,246.8021583,274.2149533,248.7936508,268.2142857,277.5098684,314.25,281.9057944,288.2520325,316.2015504,303.6090226,327.3394495,329.1984733,330,330.2965517,345.0438596,370.2083333,334.8248408,301.0193496,336.8831169,332.9094595,308.8764045,319.9862069,313.3657143,332.1939394,340.2776543,341.3636364,334.5248227,346.1935484,336.1413613,321.584507,355.8725466,357.7438272,366.9836066,381.7241379,366.3354839,403.4561404,406.1818182,438.6333333,430.9359603,435.3797468,429.4256757,412.035503,431.5891473,427.8363309,409.8148148,410.5714286,418.2873103,443.0709677,433.0217391,406.7350993,486.5,415.4596774,438.0493827,466.7647059,453.0145985,444.9727891,516.5833333,491.3821138,485.4740741,491.1029412,485.6957831,478.3469565,482.130597,495.7419355,476.4864865,521.9389313,533.6090226,506.3266667,526.503268,522.5912409,535.6306306,601.2857143,577.7560714,559.3739837,534.5217391,554.2727273,527.4685315,558.204918,569.7107438,557.4621212,544.5714286,549.9821429,584.1275168,548.9238095,606.0393701,628.8873874,583.9865772
Auckland,Mt Albert/Owairaka,Total,Total,175.6842105,181.4597701,198.4946237,188.7058824,193.3057851,212.9600806,209.248,215.6057692,221.6386861,227.3188406,248.7452229,250.4784483,269.2042254,255.6891026,267.188705,269.7222222,285.0645161,262.3125,275.5485714,267.8157895,267.4923858,258.2887701,257.2429907,255.6770833,251.3041475,249.70165,253.2027027,241.7553763,245.5936073,262.4473684,246.0784314,260.3349754,253.8984674,261.9547511,268.5405405,263.0914286,281.2435233,288.2738095,310.1578947,314.3536585,321.8894944,331.3355705,322.8854749,311.2760417,326.5451977,320.8461538,318.3900602,321.2962963,320.125,335.8477157,320.7230348,325.2120118,315.2952128,327.0964968,324.2573099,331.9528302,338.5577889,342.1951592,336.3446486,337.1866667,362.0974233,356.745509,350.5590141,351.1779012,381.5616438,353.0614881,361.8207237,372.0719424,354.6022099,374.8482759,409.1724138,368.1935484,402.1192053,395.5690141,412.6708075,396.9379845,380.1290323,401.2692308,404.0505618,423.0357143,431.488024,417.4086,426.9933775,425.8609272,460.3548387,418.0833333,441.2532468,461.7322835,465.9583333
Auckland,Mt Eden,Total,Total,165.51,163.9716981,174.0400844,171.3519856,180.2396166,189.818,186.7595819,202.5372549,209.7537879,214.8765432,218.3584906,229.9338235,237.616242,242.6829268,253.6860065,251.1717172,259.1296296,261.2420886,244.1231884,245.9532258,245.163522,249.1535948,241.9393939,241.1838006,230.401084,245.4140127,242.112069,235.8535826,241.6375,262.8220859,241.8546512,244.6257485,252.9790698,257.8988439,252.4269972,258.7742718,290.9812312,288.8706625,289.9175627,302.4154135,317.3495702,328.4736842,308.8233766,312.3800676,320.2951807,315.4592834,309.7948718,317.787415,323.0946372,315.3264706,305.6778711,314.5865385,321.231003,320.4591195,318.8113879,324.7220747,335.0977918,351.6098485,340.1784615,340.0923695,352.3261649,350.9007353,347.3399209,356.0225694,371.1413043,360.4115226,344.6098485,343.3267717,367.0418006,386.7705628,372.8810484,367.3776654,389.560166,413.8043478,388.8405512,421.0852821,411.7224335,417.9545455,428.0172414,421.3970588,413.090566,448.4699248,451.6465863,433.2218182,461.6059783,433.9497717,469.7538462,461.7772512,507.7457627
Auckland,Mt Roskill/Wesley,Total,Total,189.1935484,189.6470588,190.7837838,207.6923077,210.9459459,206.9565217,217.5,233.8157895,254.5555556,261.7647059,264.4791667,272.2222222,282.3333333,285.8333333,274.047619,292.3275862,274.6666667,283.2236842,279.5,287.6119403,287.027027,272.232,273.1578947,253.203125,250.3731343,264.0677966,260.9859155,258.7868852,256.4634146,270.2205882,261.8939394,251.328125,255.0823529,261.3846154,251.6233766,264.1176471,268.2266667,263.5915493,281.3064516,310.6,319.0454545,331.7368421,334.2424242,306.3918919,322.8082192,321.8979592,321.1549296,329.6551724,318.8382353,310.1694915,312.0779221,335.1233962,324.2142857,325.1935484,325.5882353,333.8541667,339,320.3467742,322.483871,327.4354839,363.28,331.6071429,355.2142857,352.8703704,364.6226415,360,354.8769231,356.7045455,385,380.8333333,389.8958333,392.4166667,383.4375,420.0925926,437.4489796,400.9090909,425.1388889,439.25,424.556962,469.4339623,440.5072464,438.5483871,437.8928571,448.4459459,470.0483871,475.8955224,477.0175439,488.9,479.2666667
Auckland,Mt Wellington,Total,Total,162.8,159.5,168.2571429,171.3783784,162.3555556,179.3888889,179.5918367,187.0545455,211.6363636,196.7307692,200.2777778,212.9268293,230.0909091,237.0535714,222.1458333,243.6170213,240.3,257.6865672,247.0909091,241.557377,252.8169014,253.8888889,238.9375,240.2222222,247.375,234.6236559,243.1754386,222.1230769,242.608642,239.4520548,237.8494624,241.6666667,246.7195122,246.6470588,251.0357143,248.4117647,247,285,264.6376812,275.2419355,283.7746479,266.2132353,274.1566265,289.057971,274.7560976,315.6666667,293.5185185,299.7014925,296.5972222,315.5,305,287.0144928,278.9393939,305.5606061,310.2040816,300.25,316.5131579,322.8032787,318.3645833,305.4545455,332.6271186,355.0757576,332.1875,333.5454545,344.6,340.9146341,336.9298246,329.1176471,368.9552239,342.9264706,360,337.1296296,359.9571429,364.6363636,384.1607143,381.6170213,395.6481481,407.7,403.75,400.6470588,409.4444444,409.238806,397.9137931,418.625,442.6140351,431.0945946,427.7192982,437.8431373,461.75
Auckland,Mt Wellington North,Total,Total,156.0933333,161.5340909,166.8014706,172.943662,168.3081395,175.0625,168.049505,183.3513514,180.8762887,189.3157895,198.3673469,207.0588235,224.5862069,229.22225,235.2777778,233.5087719,230.9243697,254.9159664,235.5511811,235.6111111,228.4926471,232.8512397,224.2773109,218.0222222,212.5714286,226.2184874,225.3309286,212.8287671,211.0067114,225.8161765,223.7412587,211.2592593,222.6331361,229.5547945,233.4405941,233.5488722,235.8647059,242.5,241.9512195,241.3149606,253.0597015,263.855,262.5886525,270.030303,288.6090226,277.0918367,274.7807018,271.5,280.3423423,282.9851852,277.2644628,286.023622,274.2678992,291.6793893,283.9130435,293.0701754,308.7272727,304.5703704,303.3,323.2920354,317.826087,319.4710744,331.1983471,326.0454545,310.5675652,341.48,322.2669903,325.8557692,325.4583333,338.5773196,328.7358491,339.8514851,351.127451,367.2043011,384.6326531,380.8333333,377.2395833,379.5465116,389.4117647,383.3072289,388.9417476,377.6595745,384.6052632,391.9607843,400.5963303,411.3953488,420.2040816,397.1829268,414.2105263
Auckland,Newmarket,Total,Total,168.2075472,200.0714286,186.8421053,199.9206349,190.2419355,237.4561404,199.8125,223.75,247.5714286,262.8333333,242.4657534,264.6993443,256.5789474,250.1075949,290.46875,308,285.640625,286.125,261.7368421,335.8333333,274.8484848,304.4078947,269.45,284.5,275.0526316,283.8513514,266.8809524,265.1010101,274.0322581,282.4,263.8095238,306,275.2083333,302.902439,305.5487805,305.6962025,320,321.9047619,322.7631579,358.851129,349.3188406,342.3469388,346.0769231,358.4777778,353.0034831,330.5921053,363.7021795,345.2738095,322.4047619,389.2708333,383.4509804,342.4210526,343.508764,367.9270652,349.1864865,360.1388889,387.9090909,373.4941176,369.3414634,386.1683168,422.5793103,411.0743802,411.2752809,403.4951456,410.0092593,460.3409091,442.7038462,408.4090909,419.8173913,414.0825688,467.6732673,436.741573,459.7058824,460.2941176,465.2560976,420.84,471.0215054,482.8829592,489.9,446.7368421,495.9166667,483.8586957,486.6666667,511.9411765,490.2619048,545.1505376,518.5802469,543.6404494,534.2773109
Auckland,Newton/Grafton,Total,Total,268.2142857,216.0714286,205.5,236.7142857,292.9032258,265.6818182,250.8,273.4615385,255.8823529,283.4375,309.5,320.5882353,300.8139535,364.2307692,332.3809524,352.1428571,311.8214286,297.7702703,323.7037037,334.3333333,298.3823529,312.5925926,282.990566,284.1938776,296.8650794,299.375,314.1129032,293.4836066,306.2058824,299.8245614,288.637037,310.7985075,310.878453,328.4172662,309.8639456,315.1013514,335.9142857,342.4262295,334.0689655,352.6408451,347.6234568,376.9047619,378.7354651,353.5517241,355.2114286,353.0252101,359.0425532,352.942623,355.1128472,356.2049689,363.4677419,342.6822917,341.8340517,347.8532609,356.3928571,356.8597561,340.5400943,369.3070866,359.46875,385.3456221,390.0913462,379.2825112,382.4431818,356.7976879,373.6282051,364.8269231,351.1813472,379.4320468,385.9090909,369.7444444,386.0060976,392.5449102,392.6205357,400.3763441,403.9010989,402.4793388,410.3140097,433.1791908,418.490566,425.6054422,428.475,403.5323383,389.0243902,414.3785311,425.695122,413.8819876,410.5492228,427.0137931,459.0449438
Auckland,Onehunga/Oranga/Te Papapa,Total,Total,165.4144385,167.4886364,166.7791411,172.1612903,176.7833333,177.8857143,181.4613636,199.4193548,205.3073171,219.2540541,223.3058252,234.2707182,233.971831,238.1358025,254.2916667,239,253.5452107,256.931391,249.5437956,246.1615385,245.3815018,245.5962963,245.6935484,242.3058156,230.2508591,232.6586716,236.30625,230.3904762,235.2600671,235.9916944,241.9109589,231.9993046,240.3138462,242.5647799,244.8431373,253.8778502,261.74613,285.4135338,287.2330508,284.6911765,304.5528455,300.3518519,293.7251462,305.0820189,298.3917197,304.916129,303.0430108,317.2709091,307.6850394,311.4270463,308.1690291,304.6183206,308.0065549,316.5743945,322.9449153,329.1136364,333.5302594,346.9805654,337.7610922,353.3710407,350.9655172,355.9504792,354.4380342,353.1558935,354.4731183,361.0332326,351.8544776,358.1637168,373.0483871,380.3229572,368.0719424,382.6943522,390.0475285,401.6438356,388.3211679,405.1315789,412.3319392,412.5150376,410.6194853,417.4594595,408.5789474,436.0490614,427.5204918,429.4862069,416.9095563,431.026971,429.3960784,435.2297297,456.7911475
